# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-t" "exon" "-g" "gene_id" "-a" "/mnt/d/Nancy/Project/annotation/genes.gtf" "-o" "/mnt/d/Nancy/Project/05_featurecounts/gene_counts.txt" "SRR9113519.sorted.bam" "SRR9113520.sorted.bam" "SRR9113521.sorted.bam" "SRR9113522.sorted.bam" "SRR9113523.sorted.bam" "SRR9113524.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9113519.sorted.bam	SRR9113520.sorted.bam	SRR9113521.sorted.bam	SRR9113522.sorted.bam	SRR9113523.sorted.bam	SRR9113524.sorted.bam
Os03g0817000	3;3;3;3	34264973;34266124;34266299;34266510	34266042;34266210;34266418;34266862	+;+;+;+	1630	117	95	142	129	143	141
Os03g0815100	3;3	34166100;34166782	34166652;34167521	+;+	1293	3260	1630	3113	1753	2695	2061
Os03g0732100	3;3;3;3;3	30003190;30003632;30006455;30008641;30012932	30003451;30005090;30006842;30008701;30014029	+;+;+;+;+	3268	1316	1144	905	1526	871	1530
Os03g0157800	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	3103834;3103895;3105310;3105310;3106256;3106256;3106518;3106518;3106753;3106753;3106932;3106932;3107100;3107479;3107479;3107699;3107699;3108038;3108038;3108222;3108222;3108530;3108530;3108710;3108710;3109200;3109200;3109455	3104702;3104702;3105465;3105465;3106414;3106414;3106601;3106601;3106832;3106832;3106982;3107199;3107199;3107561;3107561;3107744;3107744;3108125;3108125;3108391;3108391;3108643;3108643;3108817;3108817;3109735;3109735;3109737	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2763	1343	1598	1610	2117	1260	2002
Os03g0797300	3	33207531	33208198	-	668	44	39	15	59	38	21
Os03g0128100	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	1582178;1582250;1582924;1582924;1583247;1583247;1583425;1583425;1584422;1584422;1584836;1584836;1585254;1585457;1585677	1582841;1582841;1583109;1583109;1583297;1583297;1584219;1584219;1584651;1584651;1584900;1584948;1585337;1585572;1585728	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2291	8652	10291	9408	7058	9576	10423
Os03g0176700	3;3;3;3;3;3;3	4069860;4070094;4070325;4071183;4071819;4072016;4072189	4070001;4070204;4070392;4071277;4071889;4072052;4072360	-;-;-;-;-;-;-	696	847	998	1023	816	905	867
Os03g0699100	3;3;3;3;3	28023221;28023947;28024089;28024244;28024427	28023737;28023995;28024156;28024312;28024490	-;-;-;-;-	767	0	0	0	0	0	0
Os03g0120900	3	1152918	1154697	+	1780	145	263	182	352	168	250
Os03g0133100	3	1870804	1871499	+	696	0	0	10	0	0	0
Os03g0454300	3;3;3;3	19528081;19530983;19531322;19531322	19531069;19531069;19531668;19531652	+;+;+;+	3336	3146	4171	2745	4115	2799	4090
Os03g0305400	3;3;3;3	10839459;10840055;10840295;10840495	10839908;10840206;10840401;10840785	-;-;-;-	1000	22	14	20	45	24	42
Os03g0358100	3;3;3;3;3;3	13879058;13879317;13879526;13880042;13881739;13881994	13879203;13879393;13879587;13880160;13881906;13882301	+;+;+;+;+;+	880	1644	1740	2075	1359	2218	1599
Os03g0231650	3;3;3;3;3;3;3;3	6948411;6948651;6948946;6949260;6949492;6949873;6950264;6950471	6948516;6948820;6949150;6949390;6949582;6950114;6950373;6950589	-;-;-;-;-;-;-;-	1174	7	7	13	1	12	4
Os03g0760100	3;3	31440347;31441519	31441429;31441943	+;+	1508	43	90	56	142	95	87
Os03g0704901	3	28334900	28336670	-	1771	34	29	19	11	48	6
Os03g0363950	3;3;3;3;3;3;3	14188486;14189074;14189863;14190655;14191017;14191350;14191861	14188889;14189229;14190042;14190913;14191255;14191501;14192214	-;-;-;-;-;-;-	1744	17	0	16	6	19	1
Os03g0771100	3;3;3	31952891;31954055;31954313	31953889;31954184;31954550	-;-;-	1367	6	24	16	8	14	24
Os03g0233300	3	7067985	7070574	-	2590	0	0	0	0	0	0
Os03g0371600	3	14578539	14579140	+	602	0	0	0	0	0	0
Os03g0802700	3;3;3;3;3;3;3;3;3;3;3;3	33489601;33490458;33490668;33490815;33491009;33491131;33491507;33491685;33491847;33492176;33492632;33493077	33489962;33490583;33490736;33490919;33491047;33491430;33491596;33491726;33491930;33492361;33492817;33493527	-;-;-;-;-;-;-;-;-;-;-;-	2040	1545	1570	2087	1507	1662	1607
Os03g0334300	3	12359258	12360010	-	753	1	1	0	4	1	0
Os03g0229100	3;3;3	6826703;6827194;6831952	6827109;6827446;6832274	-;-;-	983	0	0	0	0	0	0
Os03g0278250	3;3	9446247;9447956	9447865;9448379	-;-	2043	0	0	0	0	0	0
Os03g0292700	3	10184421	10185914	+	1494	29	41	16	53	19	75
Os03g0268600	3;3;3;3	8921424;8922260;8922465;8922957	8922162;8922365;8922803;8923437	-;-;-;-	1665	10	40	15	24	21	14
Os03g0285133	3	9825338	9825583	-	246	0	0	0	0	0	0
Os03g0100100	3	26526	27352	+	827	2	4	6	14	2	6
Os03g0272650	3	9156318	9156656	-	339	4	4	1	2	4	1
Os03g0145300	3;3	2512872;2513823	2513279;2516234	+;+	2820	58	102	52	62	44	90
Os03g0227300	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	6698297;6699036;6699977;6700835;6701411;6702302;6702938;6703150;6703622;6703791;6704566;6705108;6705459;6705638;6705820	6698708;6699267;6700056;6700873;6701429;6702358;6703065;6703218;6703707;6703900;6704616;6705166;6705503;6705712;6706333	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1976	1071	1346	1437	1241	1439	1320
Os03g0264700	3	8718148	8719815	-	1668	659	785	591	821	846	857
Os03g0849750	3;3	35744790;35745306	35745198;35746376	-;-	1480	0	0	0	0	0	0
Os03g0223800	3	6480311	6480663	+	353	0	0	0	0	0	0
Os03g0179000	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	4150750;4150750;4151727;4151727;4152338;4152338;4153002;4153002;4153385;4153385;4153617;4153617;4154181;4154181;4154355;4154355;4154589;4154591;4155180;4155180;4155469;4155469;4155896;4155896;4156306;4156306;4156441;4157085;4157085	4151136;4151136;4151984;4151984;4152462;4152462;4153203;4153203;4153510;4153510;4153873;4153873;4154288;4154288;4154494;4154496;4154756;4154756;4155337;4155337;4155792;4155792;4155970;4155970;4156598;4156375;4156598;4157411;4157419	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2958	795	976	1054	686	891	863
Os03g0367150	3	14386783	14387406	-	624	344	290	293	237	662	404
Os03g0424300	3;3	17712298;17714054	17712678;17714448	+;+	776	4	15	6	14	2	22
Os03g0116800	3;3;3;3;3;3;3;3;3;3	946032;946152;946392;946392;946924;946924;947885;947885;948497;948497	946305;946305;946811;946811;947102;947102;948003;948003;948959;948981	+;+;+;+;+;+;+;+;+;+	1477	269	327	310	442	291	457
Os03g0370000	3;3;3;3;3;3	14526314;14527699;14528473;14528981;14529676;14530144	14526729;14527960;14528653;14529128;14529880;14530466	+;+;+;+;+;+	1535	3283	3402	3199	3310	3650	4185
Os03g0204100	3;3;3;3	5458099;5459763;5460949;5461292	5459673;5459968;5461190;5462322	+;+;+;+	3054	20	27	36	26	36	30
Os03g0150600	3;3;3	2807616;2807709;2808148	2808039;2809539;2809540	-;-;-	1925	22350	17712	15478	20182	30403	25086
Os03g0453301	3	19423584	19428439	-	4856	0	0	0	0	0	0
Os03g0660000	3	25859710	25860366	-	657	202	326	156	358	212	400
Os03g0268400	3;3;3;3;3;3	8909302;8910261;8910605;8911021;8911402;8912641	8910175;8910500;8910667;8912718;8911546;8912790	-;-;-;-;-;-	2947	40	13	26	25	22	46
Os03g0704100	3;3;3;3;3;3	28304985;28305480;28305733;28306402;28306913;28307617	28305381;28305593;28305831;28306476;28306980;28307930	+;+;+;+;+;+	1067	1707	1837	2340	1894	1876	1848
Os03g0251950	3;3;3	8004057;8004315;8004588	8004217;8004503;8004729	+;+;+	492	0	0	0	0	0	0
Os03g0661300	3;3;3	25942767;25945370;25945732	25943280;25945639;25946686	+;+;+	1739	23	14	6	15	25	6
Os03g0823400	3;3	34567109;34567819	34567713;34568087	-;-	874	4053	3046	2927	5318	2714	4413
Os03g0736000	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	30156983;30157815;30157991;30158157;30166923;30167068;30167308;30167871;30168023;30169720;30169942;30170109;30170109;30171416;30171416;30171899;30171899;30172146;30172146;30172827;30172827;30173735;30173735	30157288;30157901;30158076;30158301;30166964;30167120;30167733;30167948;30168108;30170043;30170043;30171332;30170315;30171773;30171773;30172062;30172062;30172254;30172254;30172900;30172900;30173931;30173929	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3759	1796	2213	2060	2302	1788	2250
Os03g0128200	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	1594653;1595180;1595380;1595534;1595699;1597401;1598715;1598963;1599181;1599379;1599622;1599786;1600335;1600908;1601231;1601487;1601723	1595022;1595293;1595470;1595610;1595836;1597527;1598806;1599055;1599297;1599489;1599715;1599910;1600435;1601142;1601303;1601626;1602046	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2422	2039	2451	2675	1679	1903	2164
Os03g0809400	3;3;3;3;3;3	33850363;33850833;33852749;33853227;33854086;33854330	33850585;33851010;33852877;33853283;33854242;33855273	-;-;-;-;-;-	1688	497	456	766	362	690	444
Os03g0688000	3	27450249	27451130	-	882	0	0	0	0	0	0
Os03g0692400	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	27705348;27705349;27705850;27705850;27707684;27707684;27708714;27708714;27708913;27708913;27709064;27709064;27709482;27709482;27709811;27710030;27710285;27710656	27705724;27705724;27706185;27706185;27708617;27708617;27708829;27708829;27708982;27708982;27709360;27709360;27709549;27709549;27709934;27710216;27710515;27711024	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3109	24	33	42	67	38	68
Os03g0587000	3;3;3;3;3;3;3;3;3;3	21681989;21682230;21682410;21682684;21682945;21683095;21684142;21684304;21684493;21684637	21682115;21682280;21682597;21682768;21682999;21683138;21684210;21684404;21684549;21685007	+;+;+;+;+;+;+;+;+;+	1148	389	545	462	586	528	514
Os03g0772900	3;3	32019574;32020971	32020691;32021171	-;-	1319	6	10	30	22	12	1
Os03g0711500	3	28730960	28732934	-	1975	738	819	743	848	944	887
Os03g0158550	3;3;3;3	3126417;3126988;3127231;3127538	3126893;3127140;3127452;3127680	+;+;+;+	995	0	0	0	0	0	0
Os03g0156700	3;3	3048617;3051390	3049557;3051742	-;-	1294	1011	752	1218	433	1341	462
Os03g0733500	3;3	30039186;30042907	30041599;30043042	+;+	2550	4	17	4	11	4	4
Os03g0676100	3	26740436	26741188	+	753	4	9	4	18	2	8
Os03g0613100	3;3	23158022;23158414	23158347;23159127	-;-	1040	91	83	106	98	108	63
Os03g0647600	3;3;3;3;3;3	25069214;25070759;25071301;25071539;25073379;25074279	25070047;25070902;25071369;25071657;25073821;25074703	-;-;-;-;-;-	2034	141	269	184	314	173	355
Os03g0157000	3;3;3;3	3053315;3053745;3054012;3064659	3053647;3053888;3055115;3064760	-;-;-;-	1683	0	0	0	0	0	0
Os03g0844600	3;3;3	35503543;35503674;35506180	35504323;35504258;35506823	-;-;-	1425	1	1	1	0	2	0
Os03g0314400	3;3	11252342;11254837	11254419;11255305	+;+	2547	101	69	110	53	65	92
Os03g0127700	3;3;3;3;3	1562044;1562047;1563472;1563472;1566518	1563383;1563383;1565124;1566122;1566735	+;+;+;+;+	4209	0	0	0	0	0	0
Os03g0560200	3;3	20057603;20058005	20057882;20058345	-;-	621	0	0	0	0	0	0
Os03g0161450	3	3311378	3311898	-	521	0	0	0	0	0	0
Os03g0170900	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	3797698;3797807;3798342;3798342;3798469;3798469;3798635;3798635;3798978;3798978;3799240;3799240;3799660;3799902;3800168;3800289;3800439;3800593;3801023;3803698	3798225;3798225;3798385;3798385;3798532;3798532;3798868;3798868;3799121;3799121;3799435;3799434;3799735;3800001;3800201;3800373;3800503;3800691;3801088;3804132	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2170	1387	2790	1439	2118	2257	2855
Os03g0392300	3;3;3;3;3;3;3	15747274;15748159;15748912;15749667;15749880;15750986;15751340	15747467;15748318;15749052;15749775;15749941;15751089;15751819	+;+;+;+;+;+;+	1250	441	466	454	403	437	484
Os03g0758700	3;3;3;3;3;3;3	31382291;31382693;31383409;31384557;31385094;31385833;31386789	31382439;31382823;31384079;31384629;31385367;31385933;31387189	+;+;+;+;+;+;+	1800	0	0	0	0	0	2
Os03g0215700	3;3;3;3;3;3;3;3;3;3;3	6079161;6079372;6081265;6081535;6081914;6082196;6082466;6082825;6083076;6083236;6084018	6079239;6079569;6081350;6081600;6082084;6082366;6082621;6082971;6083147;6083861;6084477	+;+;+;+;+;+;+;+;+;+;+	2232	347	341	338	432	344	462
Os03g0629800	3	24046131	24047194	+	1064	0	0	0	0	0	0
Os03g0300700	3;3	10575398;10576607	10576423;10576700	-;-	1120	227	255	258	306	271	279
Os03g0776000	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	32175291;32175639;32175837;32175997;32176182;32176503;32176737;32176932;32177377;32177546;32177704;32177973;32178115;32178824;32178962;32179116;32179261;32179892;32180062;32180221;32180379;32181166;32181421;32181658	32175443;32175698;32175913;32176078;32176229;32176658;32176833;32176974;32177444;32177630;32177752;32178045;32178175;32178890;32179018;32179169;32179389;32179955;32180135;32180274;32180447;32181255;32181528;32182089	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2250	2684	3597	3623	3874	3409	3644
Os03g0166200	3;3;3;3;3	3570194;3570361;3570877;3571052;3571298	3570259;3570468;3570934;3571227;3571828	+;+;+;+;+	939	0	3	4	2	8	12
Os03g0169700	3	3739843	3741336	-	1494	5	6	9	2	5	10
Os03g0767000	3	31764991	31766985	-	1995	11	6	9	4	3	3
Os03g0359000	3;3;3;3;3;3;3;3;3;3	13927615;13928740;13929897;13930191;13930343;13930470;13930715;13931603;13932324;13932749	13928300;13928907;13929941;13930258;13930397;13930625;13930813;13931683;13932447;13932835	-;-;-;-;-;-;-;-;-;-	1569	0	0	0	0	0	0
Os03g0107300	3;3	430697;431576	431480;432874	-;-	2083	0	0	0	0	0	0
Os03g0779300	3;3	32328398;32328627	32328549;32328960	+;+	486	36	56	38	40	44	32
Os03g0241900	3;3;3;3;3;3	7500164;7500167;7501236;7501236;7501692;7502698	7500622;7500622;7501320;7501320;7501858;7503768	-;-;-;-;-;-	1782	352	447	584	402	338	391
Os03g0848200	3;3;3;3;3;3;3	35664361;35664762;35665128;35665604;35666129;35666541;35666961	35664675;35665049;35665318;35665821;35666468;35666914;35667157	-;-;-;-;-;-;-	1923	2	1	4	2	0	1
Os03g0150700	3;3;3;3;3	2811754;2812600;2813448;2813657;2814552	2812024;2812821;2813510;2813984;2814873	+;+;+;+;+	1206	488	533	481	571	603	597
Os03g0407050	3;3;3;3;3;3;3;3;3;3;3;3;3	16696508;16697531;16698223;16699215;16699868;16700238;16700673;16700885;16701544;16702420;16702593;16702917;16704099	16696807;16697616;16698320;16699385;16699969;16700321;16700798;16701181;16701656;16702515;16702804;16703063;16704564	+;+;+;+;+;+;+;+;+;+;+;+;+	2298	2383	2120	2429	2379	1897	2821
Os03g0178400	3;3;3;3	4133458;4133849;4134007;4135777	4133755;4133916;4134099;4136490	-;-;-;-	1173	150	110	119	114	148	126
Os03g0191000	3;3;3;3;3;3;3;3;3;3;3;3;3	4726165;4726669;4727337;4727993;4728831;4730412;4730833;4731069;4731961;4732177;4732399;4733029;4733751	4726568;4727013;4727913;4728675;4729193;4730739;4730956;4731219;4732003;4732265;4732514;4733148;4734003	-;-;-;-;-;-;-;-;-;-;-;-;-	3596	9199	8660	10577	8901	10539	8933
Os03g0633800	3;3;3	24212554;24212989;24213488	24212886;24213378;24213858	+;+;+	1094	24	4	16	12	32	36
Os03g0713550	3	28861902	28862720	-	819	0	0	0	0	0	0
Os03g0103900	3	269993	270893	+	901	33	34	37	20	36	19
Os03g0408401	3;3	16788230;16788505	16788450;16789167	+;+	884	3	2	8	1	4	0
Os03g0808150	3	33780604	33781385	+	782	0	0	0	0	0	0
Os03g0795900	3;3	33105843;33107954	33106754;33109034	+;+	1993	1469	2084	1799	2032	1478	2106
Os03g0291700	3	10147990	10149460	-	1471	8	18	17	8	13	16
Os03g0186100	3;3;3;3;3;3;3;3;3;3	4496734;4498216;4498468;4498774;4499022;4499232;4499613;4500127;4500429;4500559	4496928;4498303;4498534;4498892;4499117;4499287;4499698;4500261;4500480;4500824	+;+;+;+;+;+;+;+;+;+	1160	420	491	566	542	486	559
Os03g0684800	3;3	27302095;27302537	27302401;27303953	+;+	1724	23	46	29	75	11	61
Os03g0621700	3;3;3;3;3;3;3	23577786;23587585;23587787;23588399;23588554;23589404;23589902	23578239;23587671;23588305;23588480;23588650;23589463;23590444	-;-;-;-;-;-;-	1842	6	23	8	78	13	28
Os03g0149200	3;3;3;3;3	2739653;2740066;2741081;2741250;2742933	2739981;2740164;2741170;2741364;2743118	-;-;-;-;-	819	404	316	487	310	600	423
Os03g0780400	3;3;3	32360719;32361546;32363605	32361171;32361811;32363837	-;-;-	952	5626	5992	7032	4996	8618	4745
Os03g0735601	3	30149905	30150520	-	616	0	0	0	0	0	0
Os03g0241200	3;3;3;3;3	7476238;7476525;7476736;7477624;7477853	7476405;7476645;7476839;7477755;7478159	+;+;+;+;+	832	3297	3989	3950	3616	4269	3044
Os03g0278400	3;3;3	9455580;9457057;9458037	9456568;9457146;9458843	-;-;-	1886	694	574	589	838	746	897
Os03g0245500	3	7681570	7682838	-	1269	0	0	0	0	0	0
Os03g0206600	3;3;3	5586002;5587725;5588391	5586346;5587857;5588859	+;+;+	947	368	356	343	421	380	410
Os03g0604566	3;3	22667960;22668534	22668403;22669203	+;+	1114	57	107	50	131	33	270
Os03g0207800	3;3	5641293;5643462	5643318;5643559	+;+	2124	0	0	0	0	0	0
Os03g0193400	3;3;3;3;3;3;3;3	4868172;4868498;4877657;4878062;4878284;4879513;4879897;4880064	4868230;4868644;4877912;4878206;4878433;4879770;4879978;4880170	+;+;+;+;+;+;+;+	1204	0	0	1	0	2	0
Os03g0389100	3;3;3;3;3	15567899;15568964;15569534;15571494;15571942	15568362;15569164;15569684;15571830;15572135	-;-;-;-;-	1347	124	388	141	898	128	536
Os03g0610800	3;3;3	23054583;23066297;23067482	23055065;23066563;23068159	+;+;+	1428	316	450	386	388	466	292
Os03g0825800	3;3;3;3;3;3	34688287;34688950;34689338;34689586;34689858;34690295	34688851;34689245;34689427;34689751;34690021;34690676	-;-;-;-;-;-	1663	311	295	414	329	407	357
Os03g0690500	3	27580909	27582211	-	1303	559	508	429	505	715	752
Os03g0753600	3;3;3;3	31082636;31085786;31086259;31086839	31085445;31086343;31086759;31087238	-;-;-;-	4184	608	856	454	1257	318	1149
Os03g0699950	3;3	28058425;28058666	28058640;28058695	-;-	246	0	0	0	0	0	0
Os03g0804900	3;3;3	33599055;33599835;33600427	33599615;33600338;33600984	-;-;-	1623	0	4	0	4	8	0
Os03g0237950	3	7293721	7293988	-	268	13	10	19	19	18	15
Os03g0634400	3	24226372	24227930	-	1559	173	75	225	38	295	92
Os03g0187525	3;3;3	4584815;4585710;4586290	4585631;4586150;4587005	+;+;+	1974	1	7	10	11	6	12
Os03g0744675	3;3;3;3;3;3;3;3;3;3;3	30574560;30575692;30576951;30577387;30577542;30578481;30579476;30579619;30579880;30580061;30581812	30575477;30576821;30577065;30577452;30577733;30578654;30579532;30579754;30579965;30580130;30582344	-;-;-;-;-;-;-;-;-;-;-	3477	86	86	125	77	89	38
Os03g0108400	3;3;3;3;3;3	497751;498028;498187;498744;498958;499282	497938;498104;498289;498865;499152;499662	+;+;+;+;+;+	1066	1440	1568	1416	1857	1866	1758
Os03g0563200	3	20244628	20245176	+	549	54	36	76	54	41	18
Os03g0680500	3;3;3;3;3;3;3;3;3;3;3	27021648;27022060;27022582;27023432;27024304;27024495;27025146;27027178;27028045;27028300;27028527	27021904;27022221;27022713;27023571;27024414;27024620;27025313;27027279;27028215;27028379;27028824	+;+;+;+;+;+;+;+;+;+;+	1747	0	0	0	0	0	0
Os03g0125400	3;3;3;3;3;3;3;3;3;3;3;3	1449071;1449359;1449586;1449734;1449898;1450122;1450250;1450597;1450760;1450979;1451186;1451663	1449281;1449435;1449639;1449793;1449975;1450168;1450290;1450681;1450874;1451101;1451286;1451951	+;+;+;+;+;+;+;+;+;+;+;+	1281	1115	1273	1384	1411	1268	1292
Os03g0232000	3	6987949	6989544	-	1596	2	2	5	4	7	2
Os03g0860100	3	36301491	36302407	-	917	26	8	66	8	38	4
Os03g0573750	3;3	20923579;20924383	20924180;20925443	+;+	1663	955	1124	860	1148	1036	1259
Os03g0412400	3	17053185	17054293	-	1109	1425	1479	1066	1253	2192	1167
Os03g0293500	3;3;3;3;3;3;3;3;3	10217810;10218267;10218547;10218755;10218937;10219784;10219784;10220051;10220051	10218157;10218455;10218664;10219405;10219405;10219947;10219947;10220748;10220738	-;-;-;-;-;-;-;-;-	2168	13	7	5	23	6	3
Os03g0792400	3;3;3;3;3;3;3;3;3;3;3;3	32951544;32951962;32952712;32953278;32953984;32954584;32955237;32955373;32955722;32956312;32956448;32956452	32951788;32952048;32953182;32953421;32954085;32954795;32955287;32955442;32955790;32956362;32956886;32956773	+;+;+;+;+;+;+;+;+;+;+;+	1941	3580	3920	3973	4244	2890	4293
Os03g0408500	3;3	16794238;16798629	16794645;16799483	+;+	1263	722	806	770	797	885	789
Os03g0348800	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	13087404;13087964;13090959;13091426;13091426;13091691;13091691;13091858;13091858;13092020;13092020;13092159;13092159;13092515;13092515;13093420;13093420	13087801;13091127;13091127;13091538;13091538;13091763;13091763;13091925;13091925;13092067;13092067;13092224;13092224;13092594;13092594;13093730;13093763	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4354	3821	4212	3969	4339	3477	3904
Os03g0100040	3	19107	20472	+	1366	412	465	244	934	322	1027
Os03g0277000	3;3;3;3;3;3;3;3;3;3;3;3;3	9392349;9392677;9392828;9393173;9393386;9393570;9393711;9394142;9394348;9394616;9394803;9395025;9395546	9392568;9392751;9393038;9393297;9393487;9393632;9393791;9394253;9394520;9394723;9394886;9395087;9395747	-;-;-;-;-;-;-;-;-;-;-;-;-	1619	0	4	4	0	8	0
Os03g0346700	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	12945591;12945817;12946437;12946437;12947508;12947508;12947718;12947718;12947943;12947943;12948081;12948081;12949216;12949216;12950035;12950035;12950551;12950551;12951067;12951067;12951649;12951649;12951862;12951862;12952126;12952126	12946348;12946348;12946594;12946594;12947607;12947607;12947850;12947850;12947997;12947997;12948840;12948840;12949545;12949545;12950454;12950454;12950623;12950623;12951152;12951152;12951768;12951768;12951932;12951932;12952532;12952528	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3471	3027	2775	3345	2500	3585	2693
Os03g0644200	3	24843343	24845622	-	2280	368	463	371	532	360	505
Os03g0232600	3	7029174	7031611	-	2438	1824	2838	1392	3202	1343	3622
Os03g0788100	3	32736206	32737397	+	1192	0	0	0	0	0	0
Os03g0665700	3	26190016	26190583	+	568	4	7	14	5	5	0
Os03g0162500	3;3	3380200;3380846	3380733;3381695	+;+	1384	1	0	1	0	1	0
Os03g0773150	3;3;3	32041607;32042928;32043286	32041889;32043027;32043400	-;-;-	498	824	947	1045	869	1005	815
Os03g0280400	3;3;3	9575359;9576021;9576244	9575583;9576126;9576627	+;+;+	715	20	6	27	3	30	7
Os03g0187500	3;3;3;3	4584427;4584681;4585668;4586319	4585587;4585444;4586190;4586848	-;-;-;-	2214	91	149	117	153	130	182
Os03g0360000	3	13992264	13993244	+	981	0	0	0	0	0	0
Os03g0106550	3	388271	388906	+	636	0	0	2	2	4	0
Os03g0851700	3;3;3;3;3;3;3	35861615;35861781;35862254;35862745;35863313;35863482;35863721	35861665;35861920;35862639;35862925;35863405;35863621;35864088	+;+;+;+;+;+;+	1359	301	424	383	422	342	470
Os03g0126000	3;3;3;3;3;3;3;3;3;3	1486030;1486514;1486976;1487322;1487523;1488084;1489627;1489857;1490107;1490370	1486422;1486648;1487094;1487381;1487613;1488272;1489710;1490018;1490250;1490594	-;-;-;-;-;-;-;-;-;-	1602	2684	2433	4179	916	4297	899
Os03g0295932	3	10361089	10361467	+	379	0	1	0	0	0	0
Os03g0166000	3;3;3;3;3;3;3;3	3561596;3562500;3562694;3563006;3563212;3563375;3563548;3565116	3561994;3562580;3562927;3563112;3563286;3563463;3563628;3565365	-;-;-;-;-;-;-;-	1316	325	366	370	462	389	454
Os03g0744300	3;3;3;3;3;3;3;3;3;3	30548831;30548976;30549871;30549871;30550655;30551087;30551391;30552227;30552481;30552987	30549791;30549791;30549897;30549972;30551005;30551314;30551547;30552408;30552904;30553089	-;-;-;-;-;-;-;-;-;-	2508	1956	1838	2026	1680	1948	1807
Os03g0702000	3;3;3;3;3;3	28193801;28193825;28193965;28195089;28195089;28195089	28195002;28195002;28195002;28195533;28195637;28195559	-;-;-;-;-;-	1751	0	0	1	0	0	0
